statement,label,polarity,dataset_id,sentence_id,n1,n2,diff,abs_diff
Is it true that ninety-four is smaller than ninety-nine?,1,1,4,1760,94,99,-5,5
Is it true that ninety-five is smaller than fifty-one?,0,1,4,1761,95,51,44,44
Is it true that ninety-five is smaller than fifty-two?,0,1,4,1762,95,52,43,43
Is it true that ninety-five is smaller than fifty-three?,0,1,4,1763,95,53,42,42
Is it true that ninety-five is smaller than fifty-four?,0,1,4,1764,95,54,41,41
Is it true that ninety-five is smaller than fifty-five?,0,1,4,1765,95,55,40,40
Is it true that ninety-five is smaller than fifty-six?,0,1,4,1766,95,56,39,39
Is it true that ninety-five is smaller than fifty-seven?,0,1,4,1767,95,57,38,38
Is it true that ninety-five is smaller than fifty-eight?,0,1,4,1768,95,58,37,37
Is it true that ninety-five is smaller than fifty-nine?,0,1,4,1769,95,59,36,36
Is it true that ninety-five is smaller than sixty-one?,0,1,4,1770,95,61,34,34
Is it true that ninety-five is smaller than sixty-two?,0,1,4,1771,95,62,33,33
Is it true that ninety-five is smaller than sixty-three?,0,1,4,1772,95,63,32,32
Is it true that ninety-five is smaller than sixty-four?,0,1,4,1773,95,64,31,31
Is it true that ninety-five is smaller than sixty-five?,0,1,4,1774,95,65,30,30
Is it true that ninety-five is smaller than sixty-six?,0,1,4,1775,95,66,29,29
Is it true that ninety-five is smaller than sixty-seven?,0,1,4,1776,95,67,28,28
Is it true that ninety-five is smaller than sixty-eight?,0,1,4,1777,95,68,27,27
Is it true that ninety-five is smaller than sixty-nine?,0,1,4,1778,95,69,26,26
Is it true that ninety-five is smaller than seventy-one?,0,1,4,1779,95,71,24,24
Is it true that ninety-five is smaller than seventy-two?,0,1,4,1780,95,72,23,23
Is it true that ninety-five is smaller than seventy-three?,0,1,4,1781,95,73,22,22
Is it true that ninety-five is smaller than seventy-four?,0,1,4,1782,95,74,21,21
Is it true that ninety-five is smaller than seventy-five?,0,1,4,1783,95,75,20,20
Is it true that ninety-five is smaller than seventy-six?,0,1,4,1784,95,76,19,19
Is it true that ninety-five is smaller than seventy-seven?,0,1,4,1785,95,77,18,18
Is it true that ninety-five is smaller than seventy-eight?,0,1,4,1786,95,78,17,17
Is it true that ninety-five is smaller than seventy-nine?,0,1,4,1787,95,79,16,16
Is it true that ninety-five is smaller than eighty-one?,0,1,4,1788,95,81,14,14
Is it true that ninety-five is smaller than eighty-two?,0,1,4,1789,95,82,13,13
Is it true that ninety-five is smaller than eighty-three?,0,1,4,1790,95,83,12,12
Is it true that ninety-five is smaller than eighty-four?,0,1,4,1791,95,84,11,11
Is it true that ninety-five is smaller than eighty-five?,0,1,4,1792,95,85,10,10
Is it true that ninety-five is smaller than eighty-six?,0,1,4,1793,95,86,9,9
Is it true that ninety-five is smaller than eighty-seven?,0,1,4,1794,95,87,8,8
Is it true that ninety-five is smaller than eighty-eight?,0,1,4,1795,95,88,7,7
Is it true that ninety-five is smaller than eighty-nine?,0,1,4,1796,95,89,6,6
Is it true that ninety-five is smaller than ninety-one?,0,1,4,1797,95,91,4,4
Is it true that ninety-five is smaller than ninety-two?,0,1,4,1798,95,92,3,3
Is it true that ninety-five is smaller than ninety-three?,0,1,4,1799,95,93,2,2
Is it true that ninety-five is smaller than ninety-four?,0,1,4,1800,95,94,1,1
Is it true that ninety-five is smaller than ninety-six?,1,1,4,1801,95,96,-1,1
Is it true that ninety-five is smaller than ninety-seven?,1,1,4,1802,95,97,-2,2
Is it true that ninety-five is smaller than ninety-eight?,1,1,4,1803,95,98,-3,3
Is it true that ninety-five is smaller than ninety-nine?,1,1,4,1804,95,99,-4,4
Is it true that ninety-six is smaller than fifty-one?,0,1,4,1805,96,51,45,45
Is it true that ninety-six is smaller than fifty-two?,0,1,4,1806,96,52,44,44
Is it true that ninety-six is smaller than fifty-three?,0,1,4,1807,96,53,43,43
Is it true that ninety-six is smaller than fifty-four?,0,1,4,1808,96,54,42,42
Is it true that ninety-six is smaller than fifty-five?,0,1,4,1809,96,55,41,41
Is it true that ninety-six is smaller than fifty-six?,0,1,4,1810,96,56,40,40
Is it true that ninety-six is smaller than fifty-seven?,0,1,4,1811,96,57,39,39
Is it true that ninety-six is smaller than fifty-eight?,0,1,4,1812,96,58,38,38
Is it true that ninety-six is smaller than fifty-nine?,0,1,4,1813,96,59,37,37
Is it true that ninety-six is smaller than sixty-one?,0,1,4,1814,96,61,35,35
Is it true that ninety-six is smaller than sixty-two?,0,1,4,1815,96,62,34,34
Is it true that ninety-six is smaller than sixty-three?,0,1,4,1816,96,63,33,33
Is it true that ninety-six is smaller than sixty-four?,0,1,4,1817,96,64,32,32
Is it true that ninety-six is smaller than sixty-five?,0,1,4,1818,96,65,31,31
Is it true that ninety-six is smaller than sixty-six?,0,1,4,1819,96,66,30,30
Is it true that ninety-six is smaller than sixty-seven?,0,1,4,1820,96,67,29,29
Is it true that ninety-six is smaller than sixty-eight?,0,1,4,1821,96,68,28,28
Is it true that ninety-six is smaller than sixty-nine?,0,1,4,1822,96,69,27,27
Is it true that ninety-six is smaller than seventy-one?,0,1,4,1823,96,71,25,25
Is it true that ninety-six is smaller than seventy-two?,0,1,4,1824,96,72,24,24
Is it true that ninety-six is smaller than seventy-three?,0,1,4,1825,96,73,23,23
Is it true that ninety-six is smaller than seventy-four?,0,1,4,1826,96,74,22,22
Is it true that ninety-six is smaller than seventy-five?,0,1,4,1827,96,75,21,21
Is it true that ninety-six is smaller than seventy-six?,0,1,4,1828,96,76,20,20
Is it true that ninety-six is smaller than seventy-seven?,0,1,4,1829,96,77,19,19
Is it true that ninety-six is smaller than seventy-eight?,0,1,4,1830,96,78,18,18
Is it true that ninety-six is smaller than seventy-nine?,0,1,4,1831,96,79,17,17
Is it true that ninety-six is smaller than eighty-one?,0,1,4,1832,96,81,15,15
Is it true that ninety-six is smaller than eighty-two?,0,1,4,1833,96,82,14,14
Is it true that ninety-six is smaller than eighty-three?,0,1,4,1834,96,83,13,13
Is it true that ninety-six is smaller than eighty-four?,0,1,4,1835,96,84,12,12
Is it true that ninety-six is smaller than eighty-five?,0,1,4,1836,96,85,11,11
Is it true that ninety-six is smaller than eighty-six?,0,1,4,1837,96,86,10,10
Is it true that ninety-six is smaller than eighty-seven?,0,1,4,1838,96,87,9,9
Is it true that ninety-six is smaller than eighty-eight?,0,1,4,1839,96,88,8,8
Is it true that ninety-six is smaller than eighty-nine?,0,1,4,1840,96,89,7,7
Is it true that ninety-six is smaller than ninety-one?,0,1,4,1841,96,91,5,5
Is it true that ninety-six is smaller than ninety-two?,0,1,4,1842,96,92,4,4
Is it true that ninety-six is smaller than ninety-three?,0,1,4,1843,96,93,3,3
Is it true that ninety-six is smaller than ninety-four?,0,1,4,1844,96,94,2,2
Is it true that ninety-six is smaller than ninety-five?,0,1,4,1845,96,95,1,1
Is it true that ninety-six is smaller than ninety-seven?,1,1,4,1846,96,97,-1,1
Is it true that ninety-six is smaller than ninety-eight?,1,1,4,1847,96,98,-2,2
Is it true that ninety-six is smaller than ninety-nine?,1,1,4,1848,96,99,-3,3
Is it true that ninety-seven is smaller than fifty-one?,0,1,4,1849,97,51,46,46
Is it true that ninety-seven is smaller than fifty-two?,0,1,4,1850,97,52,45,45
Is it true that ninety-seven is smaller than fifty-three?,0,1,4,1851,97,53,44,44
Is it true that ninety-seven is smaller than fifty-four?,0,1,4,1852,97,54,43,43
Is it true that ninety-seven is smaller than fifty-five?,0,1,4,1853,97,55,42,42
Is it true that ninety-seven is smaller than fifty-six?,0,1,4,1854,97,56,41,41
Is it true that ninety-seven is smaller than fifty-seven?,0,1,4,1855,97,57,40,40
Is it true that ninety-seven is smaller than fifty-eight?,0,1,4,1856,97,58,39,39
Is it true that ninety-seven is smaller than fifty-nine?,0,1,4,1857,97,59,38,38
Is it true that ninety-seven is smaller than sixty-one?,0,1,4,1858,97,61,36,36
Is it true that ninety-seven is smaller than sixty-two?,0,1,4,1859,97,62,35,35
Is it true that ninety-seven is smaller than sixty-three?,0,1,4,1860,97,63,34,34
Is it true that ninety-seven is smaller than sixty-four?,0,1,4,1861,97,64,33,33
Is it true that ninety-seven is smaller than sixty-five?,0,1,4,1862,97,65,32,32
Is it true that ninety-seven is smaller than sixty-six?,0,1,4,1863,97,66,31,31
Is it true that ninety-seven is smaller than sixty-seven?,0,1,4,1864,97,67,30,30
Is it true that ninety-seven is smaller than sixty-eight?,0,1,4,1865,97,68,29,29
Is it true that ninety-seven is smaller than sixty-nine?,0,1,4,1866,97,69,28,28
Is it true that ninety-seven is smaller than seventy-one?,0,1,4,1867,97,71,26,26
Is it true that ninety-seven is smaller than seventy-two?,0,1,4,1868,97,72,25,25
Is it true that ninety-seven is smaller than seventy-three?,0,1,4,1869,97,73,24,24
Is it true that ninety-seven is smaller than seventy-four?,0,1,4,1870,97,74,23,23
Is it true that ninety-seven is smaller than seventy-five?,0,1,4,1871,97,75,22,22
Is it true that ninety-seven is smaller than seventy-six?,0,1,4,1872,97,76,21,21
Is it true that ninety-seven is smaller than seventy-seven?,0,1,4,1873,97,77,20,20
Is it true that ninety-seven is smaller than seventy-eight?,0,1,4,1874,97,78,19,19
Is it true that ninety-seven is smaller than seventy-nine?,0,1,4,1875,97,79,18,18
Is it true that ninety-seven is smaller than eighty-one?,0,1,4,1876,97,81,16,16
Is it true that ninety-seven is smaller than eighty-two?,0,1,4,1877,97,82,15,15
Is it true that ninety-seven is smaller than eighty-three?,0,1,4,1878,97,83,14,14
Is it true that ninety-seven is smaller than eighty-four?,0,1,4,1879,97,84,13,13
Is it true that ninety-seven is smaller than eighty-five?,0,1,4,1880,97,85,12,12
Is it true that ninety-seven is smaller than eighty-six?,0,1,4,1881,97,86,11,11
Is it true that ninety-seven is smaller than eighty-seven?,0,1,4,1882,97,87,10,10
Is it true that ninety-seven is smaller than eighty-eight?,0,1,4,1883,97,88,9,9
Is it true that ninety-seven is smaller than eighty-nine?,0,1,4,1884,97,89,8,8
Is it true that ninety-seven is smaller than ninety-one?,0,1,4,1885,97,91,6,6
Is it true that ninety-seven is smaller than ninety-two?,0,1,4,1886,97,92,5,5
Is it true that ninety-seven is smaller than ninety-three?,0,1,4,1887,97,93,4,4
Is it true that ninety-seven is smaller than ninety-four?,0,1,4,1888,97,94,3,3
Is it true that ninety-seven is smaller than ninety-five?,0,1,4,1889,97,95,2,2
Is it true that ninety-seven is smaller than ninety-six?,0,1,4,1890,97,96,1,1
Is it true that ninety-seven is smaller than ninety-eight?,1,1,4,1891,97,98,-1,1
Is it true that ninety-seven is smaller than ninety-nine?,1,1,4,1892,97,99,-2,2
Is it true that ninety-eight is smaller than fifty-one?,0,1,4,1893,98,51,47,47
Is it true that ninety-eight is smaller than fifty-two?,0,1,4,1894,98,52,46,46
Is it true that ninety-eight is smaller than fifty-three?,0,1,4,1895,98,53,45,45
Is it true that ninety-eight is smaller than fifty-four?,0,1,4,1896,98,54,44,44
Is it true that ninety-eight is smaller than fifty-five?,0,1,4,1897,98,55,43,43
Is it true that ninety-eight is smaller than fifty-six?,0,1,4,1898,98,56,42,42
Is it true that ninety-eight is smaller than fifty-seven?,0,1,4,1899,98,57,41,41
Is it true that ninety-eight is smaller than fifty-eight?,0,1,4,1900,98,58,40,40
Is it true that ninety-eight is smaller than fifty-nine?,0,1,4,1901,98,59,39,39
Is it true that ninety-eight is smaller than sixty-one?,0,1,4,1902,98,61,37,37
Is it true that ninety-eight is smaller than sixty-two?,0,1,4,1903,98,62,36,36
Is it true that ninety-eight is smaller than sixty-three?,0,1,4,1904,98,63,35,35
Is it true that ninety-eight is smaller than sixty-four?,0,1,4,1905,98,64,34,34
Is it true that ninety-eight is smaller than sixty-five?,0,1,4,1906,98,65,33,33
Is it true that ninety-eight is smaller than sixty-six?,0,1,4,1907,98,66,32,32
Is it true that ninety-eight is smaller than sixty-seven?,0,1,4,1908,98,67,31,31
Is it true that ninety-eight is smaller than sixty-eight?,0,1,4,1909,98,68,30,30
Is it true that ninety-eight is smaller than sixty-nine?,0,1,4,1910,98,69,29,29
Is it true that ninety-eight is smaller than seventy-one?,0,1,4,1911,98,71,27,27
Is it true that ninety-eight is smaller than seventy-two?,0,1,4,1912,98,72,26,26
Is it true that ninety-eight is smaller than seventy-three?,0,1,4,1913,98,73,25,25
Is it true that ninety-eight is smaller than seventy-four?,0,1,4,1914,98,74,24,24
Is it true that ninety-eight is smaller than seventy-five?,0,1,4,1915,98,75,23,23
Is it true that ninety-eight is smaller than seventy-six?,0,1,4,1916,98,76,22,22
Is it true that ninety-eight is smaller than seventy-seven?,0,1,4,1917,98,77,21,21
Is it true that ninety-eight is smaller than seventy-eight?,0,1,4,1918,98,78,20,20
Is it true that ninety-eight is smaller than seventy-nine?,0,1,4,1919,98,79,19,19
Is it true that ninety-eight is smaller than eighty-one?,0,1,4,1920,98,81,17,17
Is it true that ninety-eight is smaller than eighty-two?,0,1,4,1921,98,82,16,16
Is it true that ninety-eight is smaller than eighty-three?,0,1,4,1922,98,83,15,15
Is it true that ninety-eight is smaller than eighty-four?,0,1,4,1923,98,84,14,14
Is it true that ninety-eight is smaller than eighty-five?,0,1,4,1924,98,85,13,13
Is it true that ninety-eight is smaller than eighty-six?,0,1,4,1925,98,86,12,12
Is it true that ninety-eight is smaller than eighty-seven?,0,1,4,1926,98,87,11,11
Is it true that ninety-eight is smaller than eighty-eight?,0,1,4,1927,98,88,10,10
Is it true that ninety-eight is smaller than eighty-nine?,0,1,4,1928,98,89,9,9
Is it true that ninety-eight is smaller than ninety-one?,0,1,4,1929,98,91,7,7
Is it true that ninety-eight is smaller than ninety-two?,0,1,4,1930,98,92,6,6
Is it true that ninety-eight is smaller than ninety-three?,0,1,4,1931,98,93,5,5
Is it true that ninety-eight is smaller than ninety-four?,0,1,4,1932,98,94,4,4
Is it true that ninety-eight is smaller than ninety-five?,0,1,4,1933,98,95,3,3
Is it true that ninety-eight is smaller than ninety-six?,0,1,4,1934,98,96,2,2
Is it true that ninety-eight is smaller than ninety-seven?,0,1,4,1935,98,97,1,1
Is it true that ninety-eight is smaller than ninety-nine?,1,1,4,1936,98,99,-1,1
Is it true that ninety-nine is smaller than fifty-one?,0,1,4,1937,99,51,48,48
Is it true that ninety-nine is smaller than fifty-two?,0,1,4,1938,99,52,47,47
Is it true that ninety-nine is smaller than fifty-three?,0,1,4,1939,99,53,46,46
Is it true that ninety-nine is smaller than fifty-four?,0,1,4,1940,99,54,45,45
Is it true that ninety-nine is smaller than fifty-five?,0,1,4,1941,99,55,44,44
Is it true that ninety-nine is smaller than fifty-six?,0,1,4,1942,99,56,43,43
Is it true that ninety-nine is smaller than fifty-seven?,0,1,4,1943,99,57,42,42
Is it true that ninety-nine is smaller than fifty-eight?,0,1,4,1944,99,58,41,41
Is it true that ninety-nine is smaller than fifty-nine?,0,1,4,1945,99,59,40,40
Is it true that ninety-nine is smaller than sixty-one?,0,1,4,1946,99,61,38,38
Is it true that ninety-nine is smaller than sixty-two?,0,1,4,1947,99,62,37,37
Is it true that ninety-nine is smaller than sixty-three?,0,1,4,1948,99,63,36,36
Is it true that ninety-nine is smaller than sixty-four?,0,1,4,1949,99,64,35,35
Is it true that ninety-nine is smaller than sixty-five?,0,1,4,1950,99,65,34,34
Is it true that ninety-nine is smaller than sixty-six?,0,1,4,1951,99,66,33,33
Is it true that ninety-nine is smaller than sixty-seven?,0,1,4,1952,99,67,32,32
Is it true that ninety-nine is smaller than sixty-eight?,0,1,4,1953,99,68,31,31
Is it true that ninety-nine is smaller than sixty-nine?,0,1,4,1954,99,69,30,30
Is it true that ninety-nine is smaller than seventy-one?,0,1,4,1955,99,71,28,28
Is it true that ninety-nine is smaller than seventy-two?,0,1,4,1956,99,72,27,27
Is it true that ninety-nine is smaller than seventy-three?,0,1,4,1957,99,73,26,26
Is it true that ninety-nine is smaller than seventy-four?,0,1,4,1958,99,74,25,25
Is it true that ninety-nine is smaller than seventy-five?,0,1,4,1959,99,75,24,24
Is it true that ninety-nine is smaller than seventy-six?,0,1,4,1960,99,76,23,23
Is it true that ninety-nine is smaller than seventy-seven?,0,1,4,1961,99,77,22,22
Is it true that ninety-nine is smaller than seventy-eight?,0,1,4,1962,99,78,21,21
Is it true that ninety-nine is smaller than seventy-nine?,0,1,4,1963,99,79,20,20
Is it true that ninety-nine is smaller than eighty-one?,0,1,4,1964,99,81,18,18
Is it true that ninety-nine is smaller than eighty-two?,0,1,4,1965,99,82,17,17
Is it true that ninety-nine is smaller than eighty-three?,0,1,4,1966,99,83,16,16
Is it true that ninety-nine is smaller than eighty-four?,0,1,4,1967,99,84,15,15
Is it true that ninety-nine is smaller than eighty-five?,0,1,4,1968,99,85,14,14
Is it true that ninety-nine is smaller than eighty-six?,0,1,4,1969,99,86,13,13
Is it true that ninety-nine is smaller than eighty-seven?,0,1,4,1970,99,87,12,12
Is it true that ninety-nine is smaller than eighty-eight?,0,1,4,1971,99,88,11,11
Is it true that ninety-nine is smaller than eighty-nine?,0,1,4,1972,99,89,10,10
Is it true that ninety-nine is smaller than ninety-one?,0,1,4,1973,99,91,8,8
Is it true that ninety-nine is smaller than ninety-two?,0,1,4,1974,99,92,7,7
Is it true that ninety-nine is smaller than ninety-three?,0,1,4,1975,99,93,6,6
Is it true that ninety-nine is smaller than ninety-four?,0,1,4,1976,99,94,5,5
Is it true that ninety-nine is smaller than ninety-five?,0,1,4,1977,99,95,4,4
Is it true that ninety-nine is smaller than ninety-six?,0,1,4,1978,99,96,3,3
Is it true that ninety-nine is smaller than ninety-seven?,0,1,4,1979,99,97,2,2
Is it true that ninety-nine is smaller than ninety-eight?,0,1,4,1980,99,98,1,1
